grna_target	grna_id	gRNA_type	old_name
chr17:7919422-7919723	WTC11_Random_Screen_Crop_7101	enh	chr17:7919422-7919723
chr17:7920035-7920336	WTC11_Random_Screen_Crop_7126	enh	chr17:7920035-7920336
chr17:7920035-7920336	WTC11_Random_Screen_Crop_7125	enh	chr17:7920035-7920336
chr17:7920035-7920336	WTC11_Random_Screen_Crop_7117	enh	chr17:7920035-7920336
chr17:7920035-7920336	WTC11_Random_Screen_Crop_7127	enh	chr17:7920035-7920336
chr17:7920035-7920336	WTC11_Random_Screen_Crop_7118	enh	chr17:7920035-7920336
chr17:7920035-7920336	WTC11_Random_Screen_Crop_7114	enh	chr17:7920035-7920336
chr17:7920035-7920336	WTC11_Random_Screen_Crop_7120	enh	chr17:7920035-7920336
chr17:7920035-7920336	WTC11_Random_Screen_Crop_7123	enh	chr17:7920035-7920336
chr17:7920035-7920336	WTC11_Random_Screen_Crop_7124	enh	chr17:7920035-7920336
chr17:7920035-7920336	WTC11_Random_Screen_Crop_7113	enh	chr17:7920035-7920336
chr17:7920035-7920336	WTC11_Random_Screen_Crop_7122	enh	chr17:7920035-7920336
chr17:7920035-7920336	WTC11_Random_Screen_Crop_7116	enh	chr17:7920035-7920336
chr17:7920035-7920336	WTC11_Random_Screen_Crop_7121	enh	chr17:7920035-7920336
chr17:7920035-7920336	WTC11_Random_Screen_Crop_7119	enh	chr17:7920035-7920336
chr17:7920035-7920336	WTC11_Random_Screen_Crop_7115	enh	chr17:7920035-7920336
chr17:7942658-7942959	WTC11_Random_Screen_Crop_7128	enh	chr17:7942658-7942959
chr17:7942658-7942959	WTC11_Random_Screen_Crop_7137	enh	chr17:7942658-7942959
chr17:7942658-7942959	WTC11_Random_Screen_Crop_7129	enh	chr17:7942658-7942959
chr17:7942658-7942959	WTC11_Random_Screen_Crop_7141	enh	chr17:7942658-7942959
chr17:7942658-7942959	WTC11_Random_Screen_Crop_7139	enh	chr17:7942658-7942959
chr17:7942658-7942959	WTC11_Random_Screen_Crop_7136	enh	chr17:7942658-7942959
chr17:7942658-7942959	WTC11_Random_Screen_Crop_7133	enh	chr17:7942658-7942959
chr17:7942658-7942959	WTC11_Random_Screen_Crop_7134	enh	chr17:7942658-7942959
chr17:7942658-7942959	WTC11_Random_Screen_Crop_7130	enh	chr17:7942658-7942959
chr17:7942658-7942959	WTC11_Random_Screen_Crop_7131	enh	chr17:7942658-7942959
chr17:7942658-7942959	WTC11_Random_Screen_Crop_7135	enh	chr17:7942658-7942959
chr17:7942658-7942959	WTC11_Random_Screen_Crop_7132	enh	chr17:7942658-7942959
chr17:7942658-7942959	WTC11_Random_Screen_Crop_7140	enh	chr17:7942658-7942959
chr17:7942658-7942959	WTC11_Random_Screen_Crop_7138	enh	chr17:7942658-7942959
chr17:7942658-7942959	WTC11_Random_Screen_Crop_7142	enh	chr17:7942658-7942959
chr17:7967130-7967431	WTC11_Random_Screen_Crop_7155	enh	chr17:7967130-7967431
chr17:7967130-7967431	WTC11_Random_Screen_Crop_7157	enh	chr17:7967130-7967431
chr17:7967130-7967431	WTC11_Random_Screen_Crop_7143	enh	chr17:7967130-7967431
chr17:7967130-7967431	WTC11_Random_Screen_Crop_7144	enh	chr17:7967130-7967431
chr17:7967130-7967431	WTC11_Random_Screen_Crop_7154	enh	chr17:7967130-7967431
chr17:7967130-7967431	WTC11_Random_Screen_Crop_7150	enh	chr17:7967130-7967431
chr17:7967130-7967431	WTC11_Random_Screen_Crop_7152	enh	chr17:7967130-7967431
chr17:7967130-7967431	WTC11_Random_Screen_Crop_7146	enh	chr17:7967130-7967431
chr17:7967130-7967431	WTC11_Random_Screen_Crop_7148	enh	chr17:7967130-7967431
chr17:7967130-7967431	WTC11_Random_Screen_Crop_7147	enh	chr17:7967130-7967431
chr17:7967130-7967431	WTC11_Random_Screen_Crop_7156	enh	chr17:7967130-7967431
chr17:7967130-7967431	WTC11_Random_Screen_Crop_7151	enh	chr17:7967130-7967431
chr17:7967130-7967431	WTC11_Random_Screen_Crop_7153	enh	chr17:7967130-7967431
chr17:7967130-7967431	WTC11_Random_Screen_Crop_7149	enh	chr17:7967130-7967431
chr17:7967130-7967431	WTC11_Random_Screen_Crop_7145	enh	chr17:7967130-7967431
chr17:7982544-7982845	WTC11_Random_Screen_Crop_7166	enh	chr17:7982544-7982845
chr17:7982544-7982845	WTC11_Random_Screen_Crop_7162	enh	chr17:7982544-7982845
chr17:7982544-7982845	WTC11_Random_Screen_Crop_7170	enh	chr17:7982544-7982845
chr17:7982544-7982845	WTC11_Random_Screen_Crop_7159	enh	chr17:7982544-7982845
chr17:7982544-7982845	WTC11_Random_Screen_Crop_7169	enh	chr17:7982544-7982845
chr17:7982544-7982845	WTC11_Random_Screen_Crop_7161	enh	chr17:7982544-7982845
chr17:7982544-7982845	WTC11_Random_Screen_Crop_7165	enh	chr17:7982544-7982845
chr17:7982544-7982845	WTC11_Random_Screen_Crop_7160	enh	chr17:7982544-7982845
chr17:7982544-7982845	WTC11_Random_Screen_Crop_7167	enh	chr17:7982544-7982845
chr17:7982544-7982845	WTC11_Random_Screen_Crop_7168	enh	chr17:7982544-7982845
chr17:7982544-7982845	WTC11_Random_Screen_Crop_7164	enh	chr17:7982544-7982845
chr17:7982544-7982845	WTC11_Random_Screen_Crop_7158	enh	chr17:7982544-7982845
chr17:7982544-7982845	WTC11_Random_Screen_Crop_7163	enh	chr17:7982544-7982845
chr17:7983272-7983573	WTC11_Random_Screen_Crop_7175	enh	chr17:7983272-7983573
chr17:7983272-7983573	WTC11_Random_Screen_Crop_7171	enh	chr17:7983272-7983573
chr17:7983272-7983573	WTC11_Random_Screen_Crop_7178	enh	chr17:7983272-7983573
chr17:7983272-7983573	WTC11_Random_Screen_Crop_7173	enh	chr17:7983272-7983573
chr17:7983272-7983573	WTC11_Random_Screen_Crop_7174	enh	chr17:7983272-7983573
chr17:7983272-7983573	WTC11_Random_Screen_Crop_7181	enh	chr17:7983272-7983573
chr17:7983272-7983573	WTC11_Random_Screen_Crop_7180	enh	chr17:7983272-7983573
chr17:7983272-7983573	WTC11_Random_Screen_Crop_7176	enh	chr17:7983272-7983573
chr17:7983272-7983573	WTC11_Random_Screen_Crop_7185	enh	chr17:7983272-7983573
chr17:7983272-7983573	WTC11_Random_Screen_Crop_7179	enh	chr17:7983272-7983573
chr17:7983272-7983573	WTC11_Random_Screen_Crop_7177	enh	chr17:7983272-7983573
chr17:7983272-7983573	WTC11_Random_Screen_Crop_7172	enh	chr17:7983272-7983573
chr17:7983272-7983573	WTC11_Random_Screen_Crop_7183	enh	chr17:7983272-7983573
chr17:7983272-7983573	WTC11_Random_Screen_Crop_7184	enh	chr17:7983272-7983573
chr17:7983272-7983573	WTC11_Random_Screen_Crop_7182	enh	chr17:7983272-7983573
chr17:7997191-7997492	WTC11_Random_Screen_Crop_7199	enh	chr17:7997191-7997492
chr17:7997191-7997492	WTC11_Random_Screen_Crop_7196	enh	chr17:7997191-7997492
chr17:7997191-7997492	WTC11_Random_Screen_Crop_7195	enh	chr17:7997191-7997492
chr17:7997191-7997492	WTC11_Random_Screen_Crop_7192	enh	chr17:7997191-7997492
chr17:7997191-7997492	WTC11_Random_Screen_Crop_7194	enh	chr17:7997191-7997492
chr17:7997191-7997492	WTC11_Random_Screen_Crop_7187	enh	chr17:7997191-7997492
chr17:7997191-7997492	WTC11_Random_Screen_Crop_7191	enh	chr17:7997191-7997492
chr17:7997191-7997492	WTC11_Random_Screen_Crop_7190	enh	chr17:7997191-7997492
chr17:7997191-7997492	WTC11_Random_Screen_Crop_7189	enh	chr17:7997191-7997492
chr17:7997191-7997492	WTC11_Random_Screen_Crop_7198	enh	chr17:7997191-7997492
chr17:7997191-7997492	WTC11_Random_Screen_Crop_7186	enh	chr17:7997191-7997492
chr17:7997191-7997492	WTC11_Random_Screen_Crop_7193	enh	chr17:7997191-7997492
chr17:7997191-7997492	WTC11_Random_Screen_Crop_7188	enh	chr17:7997191-7997492
chr17:7997191-7997492	WTC11_Random_Screen_Crop_7197	enh	chr17:7997191-7997492
chr17:7997191-7997492	WTC11_Random_Screen_Crop_7200	enh	chr17:7997191-7997492
chr17:8022928-8023229	WTC11_Random_Screen_Crop_7205	enh	chr17:8022928-8023229
chr17:8022928-8023229	WTC11_Random_Screen_Crop_7204	enh	chr17:8022928-8023229
chr17:8022928-8023229	WTC11_Random_Screen_Crop_7206	enh	chr17:8022928-8023229
chr17:8022928-8023229	WTC11_Random_Screen_Crop_7203	enh	chr17:8022928-8023229
chr17:8022928-8023229	WTC11_Random_Screen_Crop_7207	enh	chr17:8022928-8023229
chr17:8022928-8023229	WTC11_Random_Screen_Crop_7202	enh	chr17:8022928-8023229
chr17:8022928-8023229	WTC11_Random_Screen_Crop_7201	enh	chr17:8022928-8023229
chr17:8026810-8027111	WTC11_Random_Screen_Crop_7222	enh	chr17:8026810-8027111
chr17:8026810-8027111	WTC11_Random_Screen_Crop_7212	enh	chr17:8026810-8027111
chr17:8026810-8027111	WTC11_Random_Screen_Crop_7209	enh	chr17:8026810-8027111
chr17:8026810-8027111	WTC11_Random_Screen_Crop_7213	enh	chr17:8026810-8027111
chr17:8026810-8027111	WTC11_Random_Screen_Crop_7215	enh	chr17:8026810-8027111
chr17:8026810-8027111	WTC11_Random_Screen_Crop_7211	enh	chr17:8026810-8027111
chr17:8026810-8027111	WTC11_Random_Screen_Crop_7220	enh	chr17:8026810-8027111
chr17:8026810-8027111	WTC11_Random_Screen_Crop_7221	enh	chr17:8026810-8027111
chr17:8026810-8027111	WTC11_Random_Screen_Crop_7219	enh	chr17:8026810-8027111
chr17:8026810-8027111	WTC11_Random_Screen_Crop_7214	enh	chr17:8026810-8027111
chr17:8026810-8027111	WTC11_Random_Screen_Crop_7208	enh	chr17:8026810-8027111
chr17:8026810-8027111	WTC11_Random_Screen_Crop_7216	enh	chr17:8026810-8027111
chr17:8026810-8027111	WTC11_Random_Screen_Crop_7210	enh	chr17:8026810-8027111
chr17:8026810-8027111	WTC11_Random_Screen_Crop_7217	enh	chr17:8026810-8027111
chr17:8026810-8027111	WTC11_Random_Screen_Crop_7218	enh	chr17:8026810-8027111
chr17:8028902-8029203	WTC11_Random_Screen_Crop_7231	enh	chr17:8028902-8029203
chr17:8028902-8029203	WTC11_Random_Screen_Crop_7230	enh	chr17:8028902-8029203
chr17:8028902-8029203	WTC11_Random_Screen_Crop_7229	enh	chr17:8028902-8029203
chr17:8028902-8029203	WTC11_Random_Screen_Crop_7227	enh	chr17:8028902-8029203
chr17:8028902-8029203	WTC11_Random_Screen_Crop_7236	enh	chr17:8028902-8029203
chr17:8028902-8029203	WTC11_Random_Screen_Crop_7237	enh	chr17:8028902-8029203
chr17:8028902-8029203	WTC11_Random_Screen_Crop_7223	enh	chr17:8028902-8029203
chr17:8028902-8029203	WTC11_Random_Screen_Crop_7226	enh	chr17:8028902-8029203
chr17:8028902-8029203	WTC11_Random_Screen_Crop_7228	enh	chr17:8028902-8029203
chr17:8028902-8029203	WTC11_Random_Screen_Crop_7235	enh	chr17:8028902-8029203
chr17:8028902-8029203	WTC11_Random_Screen_Crop_7234	enh	chr17:8028902-8029203
chr17:8028902-8029203	WTC11_Random_Screen_Crop_7233	enh	chr17:8028902-8029203
chr17:8028902-8029203	WTC11_Random_Screen_Crop_7224	enh	chr17:8028902-8029203
chr17:8028902-8029203	WTC11_Random_Screen_Crop_7225	enh	chr17:8028902-8029203
chr17:8028902-8029203	WTC11_Random_Screen_Crop_7232	enh	chr17:8028902-8029203
chr17:8036757-8037058	WTC11_Random_Screen_Crop_7247	enh	chr17:8036757-8037058
chr17:8036757-8037058	WTC11_Random_Screen_Crop_7248	enh	chr17:8036757-8037058
chr17:8036757-8037058	WTC11_Random_Screen_Crop_7241	enh	chr17:8036757-8037058
chr17:8036757-8037058	WTC11_Random_Screen_Crop_7249	enh	chr17:8036757-8037058
chr17:8036757-8037058	WTC11_Random_Screen_Crop_7244	enh	chr17:8036757-8037058
chr17:8036757-8037058	WTC11_Random_Screen_Crop_7245	enh	chr17:8036757-8037058
chr17:8036757-8037058	WTC11_Random_Screen_Crop_7240	enh	chr17:8036757-8037058
chr17:8036757-8037058	WTC11_Random_Screen_Crop_7246	enh	chr17:8036757-8037058
chr17:8036757-8037058	WTC11_Random_Screen_Crop_7251	enh	chr17:8036757-8037058
chr17:8036757-8037058	WTC11_Random_Screen_Crop_7242	enh	chr17:8036757-8037058
chr17:8036757-8037058	WTC11_Random_Screen_Crop_7243	enh	chr17:8036757-8037058
chr17:8036757-8037058	WTC11_Random_Screen_Crop_7250	enh	chr17:8036757-8037058
chr17:8036757-8037058	WTC11_Random_Screen_Crop_7239	enh	chr17:8036757-8037058
chr17:8036757-8037058	WTC11_Random_Screen_Crop_7252	enh	chr17:8036757-8037058
chr17:8036757-8037058	WTC11_Random_Screen_Crop_7238	enh	chr17:8036757-8037058
chr17:8059689-8059990	WTC11_Random_Screen_Crop_7260	enh	chr17:8059689-8059990
chr17:8059689-8059990	WTC11_Random_Screen_Crop_7262	enh	chr17:8059689-8059990
chr17:8059689-8059990	WTC11_Random_Screen_Crop_7264	enh	chr17:8059689-8059990
chr17:8059689-8059990	WTC11_Random_Screen_Crop_7267	enh	chr17:8059689-8059990
chr17:8059689-8059990	WTC11_Random_Screen_Crop_7258	enh	chr17:8059689-8059990
chr17:8059689-8059990	WTC11_Random_Screen_Crop_7256	enh	chr17:8059689-8059990
chr17:8059689-8059990	WTC11_Random_Screen_Crop_7261	enh	chr17:8059689-8059990
chr17:8059689-8059990	WTC11_Random_Screen_Crop_7253	enh	chr17:8059689-8059990
chr17:8059689-8059990	WTC11_Random_Screen_Crop_7259	enh	chr17:8059689-8059990
chr17:8059689-8059990	WTC11_Random_Screen_Crop_7266	enh	chr17:8059689-8059990
chr17:8059689-8059990	WTC11_Random_Screen_Crop_7254	enh	chr17:8059689-8059990
chr17:8059689-8059990	WTC11_Random_Screen_Crop_7263	enh	chr17:8059689-8059990
chr17:8059689-8059990	WTC11_Random_Screen_Crop_7255	enh	chr17:8059689-8059990
chr17:8059689-8059990	WTC11_Random_Screen_Crop_7257	enh	chr17:8059689-8059990
chr17:8059689-8059990	WTC11_Random_Screen_Crop_7265	enh	chr17:8059689-8059990
chr19:10077230-10077531	WTC11_Random_Screen_Crop_7294	enh	chr19:10077230-10077531
chr19:10077230-10077531	WTC11_Random_Screen_Crop_7306	enh	chr19:10077230-10077531
chr19:10077230-10077531	WTC11_Random_Screen_Crop_7295	enh	chr19:10077230-10077531
chr19:10077230-10077531	WTC11_Random_Screen_Crop_7308	enh	chr19:10077230-10077531
chr19:10077230-10077531	WTC11_Random_Screen_Crop_7298	enh	chr19:10077230-10077531
chr19:10077230-10077531	WTC11_Random_Screen_Crop_7301	enh	chr19:10077230-10077531
chr19:10077230-10077531	WTC11_Random_Screen_Crop_7300	enh	chr19:10077230-10077531
chr19:10077230-10077531	WTC11_Random_Screen_Crop_7305	enh	chr19:10077230-10077531
chr19:10077230-10077531	WTC11_Random_Screen_Crop_7303	enh	chr19:10077230-10077531
chr19:10077230-10077531	WTC11_Random_Screen_Crop_7297	enh	chr19:10077230-10077531
chr19:10077230-10077531	WTC11_Random_Screen_Crop_7296	enh	chr19:10077230-10077531
chr19:10077230-10077531	WTC11_Random_Screen_Crop_7307	enh	chr19:10077230-10077531
chr19:10077230-10077531	WTC11_Random_Screen_Crop_7299	enh	chr19:10077230-10077531
chr19:10077230-10077531	WTC11_Random_Screen_Crop_7304	enh	chr19:10077230-10077531
chr19:10077230-10077531	WTC11_Random_Screen_Crop_7302	enh	chr19:10077230-10077531
chr19:10172667-10172968	WTC11_Random_Screen_Crop_7317	enh	chr19:10172667-10172968
chr19:10172667-10172968	WTC11_Random_Screen_Crop_7322	enh	chr19:10172667-10172968
chr19:10172667-10172968	WTC11_Random_Screen_Crop_7314	enh	chr19:10172667-10172968
chr19:10172667-10172968	WTC11_Random_Screen_Crop_7316	enh	chr19:10172667-10172968
chr19:10172667-10172968	WTC11_Random_Screen_Crop_7323	enh	chr19:10172667-10172968
chr19:10172667-10172968	WTC11_Random_Screen_Crop_7315	enh	chr19:10172667-10172968
chr19:10172667-10172968	WTC11_Random_Screen_Crop_7313	enh	chr19:10172667-10172968
chr19:10172667-10172968	WTC11_Random_Screen_Crop_7311	enh	chr19:10172667-10172968
chr19:10172667-10172968	WTC11_Random_Screen_Crop_7310	enh	chr19:10172667-10172968
chr19:10172667-10172968	WTC11_Random_Screen_Crop_7309	enh	chr19:10172667-10172968
chr19:10172667-10172968	WTC11_Random_Screen_Crop_7312	enh	chr19:10172667-10172968
chr19:10172667-10172968	WTC11_Random_Screen_Crop_7320	enh	chr19:10172667-10172968
chr19:10172667-10172968	WTC11_Random_Screen_Crop_7321	enh	chr19:10172667-10172968
chr19:10172667-10172968	WTC11_Random_Screen_Crop_7318	enh	chr19:10172667-10172968
chr19:10172667-10172968	WTC11_Random_Screen_Crop_7319	enh	chr19:10172667-10172968
chr19:10223721-10224022	WTC11_Random_Screen_Crop_7349	enh	chr19:10223721-10224022
chr19:10223721-10224022	WTC11_Random_Screen_Crop_7350	enh	chr19:10223721-10224022
chr19:10223721-10224022	WTC11_Random_Screen_Crop_7353	enh	chr19:10223721-10224022
chr19:10223721-10224022	WTC11_Random_Screen_Crop_7344	enh	chr19:10223721-10224022
chr19:10223721-10224022	WTC11_Random_Screen_Crop_7347	enh	chr19:10223721-10224022
chr19:10223721-10224022	WTC11_Random_Screen_Crop_7346	enh	chr19:10223721-10224022
chr19:10223721-10224022	WTC11_Random_Screen_Crop_7340	enh	chr19:10223721-10224022
chr19:10223721-10224022	WTC11_Random_Screen_Crop_7352	enh	chr19:10223721-10224022
chr19:10223721-10224022	WTC11_Random_Screen_Crop_7343	enh	chr19:10223721-10224022
chr19:10223721-10224022	WTC11_Random_Screen_Crop_7341	enh	chr19:10223721-10224022
chr19:10223721-10224022	WTC11_Random_Screen_Crop_7342	enh	chr19:10223721-10224022
chr19:10223721-10224022	WTC11_Random_Screen_Crop_7348	enh	chr19:10223721-10224022
chr19:10223721-10224022	WTC11_Random_Screen_Crop_7351	enh	chr19:10223721-10224022
chr19:10223721-10224022	WTC11_Random_Screen_Crop_7345	enh	chr19:10223721-10224022
chr19:10223721-10224022	WTC11_Random_Screen_Crop_7339	enh	chr19:10223721-10224022
chr19:10341286-10341587	WTC11_Random_Screen_Crop_7358	enh	chr19:10341286-10341587
chr19:10341286-10341587	WTC11_Random_Screen_Crop_7354	enh	chr19:10341286-10341587
chr19:10341286-10341587	WTC11_Random_Screen_Crop_7367	enh	chr19:10341286-10341587
chr19:10341286-10341587	WTC11_Random_Screen_Crop_7357	enh	chr19:10341286-10341587
chr19:10341286-10341587	WTC11_Random_Screen_Crop_7366	enh	chr19:10341286-10341587
chr19:10341286-10341587	WTC11_Random_Screen_Crop_7362	enh	chr19:10341286-10341587
chr19:10341286-10341587	WTC11_Random_Screen_Crop_7356	enh	chr19:10341286-10341587
chr19:10341286-10341587	WTC11_Random_Screen_Crop_7365	enh	chr19:10341286-10341587
chr19:10341286-10341587	WTC11_Random_Screen_Crop_7355	enh	chr19:10341286-10341587
chr19:10341286-10341587	WTC11_Random_Screen_Crop_7364	enh	chr19:10341286-10341587
chr19:10341286-10341587	WTC11_Random_Screen_Crop_7368	enh	chr19:10341286-10341587
chr19:10341286-10341587	WTC11_Random_Screen_Crop_7363	enh	chr19:10341286-10341587
chr19:10341286-10341587	WTC11_Random_Screen_Crop_7360	enh	chr19:10341286-10341587
chr19:10341286-10341587	WTC11_Random_Screen_Crop_7361	enh	chr19:10341286-10341587
chr19:10341286-10341587	WTC11_Random_Screen_Crop_7359	enh	chr19:10341286-10341587
chr19:10360812-10361113	WTC11_Random_Screen_Crop_7383	enh	chr19:10360812-10361113
chr19:10360812-10361113	WTC11_Random_Screen_Crop_7375	enh	chr19:10360812-10361113
chr19:10360812-10361113	WTC11_Random_Screen_Crop_7374	enh	chr19:10360812-10361113
chr19:10360812-10361113	WTC11_Random_Screen_Crop_7373	enh	chr19:10360812-10361113
chr19:10360812-10361113	WTC11_Random_Screen_Crop_7377	enh	chr19:10360812-10361113
chr19:10360812-10361113	WTC11_Random_Screen_Crop_7379	enh	chr19:10360812-10361113
chr19:10360812-10361113	WTC11_Random_Screen_Crop_7372	enh	chr19:10360812-10361113
chr19:10360812-10361113	WTC11_Random_Screen_Crop_7370	enh	chr19:10360812-10361113
chr19:10360812-10361113	WTC11_Random_Screen_Crop_7380	enh	chr19:10360812-10361113
chr19:10360812-10361113	WTC11_Random_Screen_Crop_7381	enh	chr19:10360812-10361113
chr19:10360812-10361113	WTC11_Random_Screen_Crop_7371	enh	chr19:10360812-10361113
chr19:10360812-10361113	WTC11_Random_Screen_Crop_7376	enh	chr19:10360812-10361113
chr19:10360812-10361113	WTC11_Random_Screen_Crop_7369	enh	chr19:10360812-10361113
chr19:10360812-10361113	WTC11_Random_Screen_Crop_7382	enh	chr19:10360812-10361113
chr19:10360812-10361113	WTC11_Random_Screen_Crop_7378	enh	chr19:10360812-10361113
chr19:10399916-10400217	WTC11_Random_Screen_Crop_7393	enh	chr19:10399916-10400217
chr19:10399916-10400217	WTC11_Random_Screen_Crop_7394	enh	chr19:10399916-10400217
chr19:10399916-10400217	WTC11_Random_Screen_Crop_7392	enh	chr19:10399916-10400217
chr19:10399916-10400217	WTC11_Random_Screen_Crop_7396	enh	chr19:10399916-10400217
chr19:10399916-10400217	WTC11_Random_Screen_Crop_7384	enh	chr19:10399916-10400217
chr19:10399916-10400217	WTC11_Random_Screen_Crop_7390	enh	chr19:10399916-10400217
chr19:10399916-10400217	WTC11_Random_Screen_Crop_7389	enh	chr19:10399916-10400217
chr19:10399916-10400217	WTC11_Random_Screen_Crop_7388	enh	chr19:10399916-10400217
chr19:10399916-10400217	WTC11_Random_Screen_Crop_7391	enh	chr19:10399916-10400217
chr19:10399916-10400217	WTC11_Random_Screen_Crop_7385	enh	chr19:10399916-10400217
chr19:10399916-10400217	WTC11_Random_Screen_Crop_7398	enh	chr19:10399916-10400217
chr19:10399916-10400217	WTC11_Random_Screen_Crop_7397	enh	chr19:10399916-10400217
chr19:10399916-10400217	WTC11_Random_Screen_Crop_7386	enh	chr19:10399916-10400217
chr19:10399916-10400217	WTC11_Random_Screen_Crop_7387	enh	chr19:10399916-10400217
chr19:10399916-10400217	WTC11_Random_Screen_Crop_7395	enh	chr19:10399916-10400217
chr19:10401237-10401538	WTC11_Random_Screen_Crop_7407	enh	chr19:10401237-10401538
chr19:10401237-10401538	WTC11_Random_Screen_Crop_7409	enh	chr19:10401237-10401538
chr19:10401237-10401538	WTC11_Random_Screen_Crop_7401	enh	chr19:10401237-10401538
chr19:10401237-10401538	WTC11_Random_Screen_Crop_7403	enh	chr19:10401237-10401538
chr19:10401237-10401538	WTC11_Random_Screen_Crop_7412	enh	chr19:10401237-10401538
chr19:10401237-10401538	WTC11_Random_Screen_Crop_7402	enh	chr19:10401237-10401538
chr19:10401237-10401538	WTC11_Random_Screen_Crop_7404	enh	chr19:10401237-10401538
chr19:10401237-10401538	WTC11_Random_Screen_Crop_7406	enh	chr19:10401237-10401538
chr19:10401237-10401538	WTC11_Random_Screen_Crop_7400	enh	chr19:10401237-10401538
chr19:10401237-10401538	WTC11_Random_Screen_Crop_7410	enh	chr19:10401237-10401538
chr19:10401237-10401538	WTC11_Random_Screen_Crop_7405	enh	chr19:10401237-10401538
chr19:10401237-10401538	WTC11_Random_Screen_Crop_7399	enh	chr19:10401237-10401538
chr19:10401237-10401538	WTC11_Random_Screen_Crop_7413	enh	chr19:10401237-10401538
chr19:10401237-10401538	WTC11_Random_Screen_Crop_7411	enh	chr19:10401237-10401538
chr19:10401237-10401538	WTC11_Random_Screen_Crop_7408	enh	chr19:10401237-10401538
chr19:10402949-10403250	WTC11_Random_Screen_Crop_7415	enh	chr19:10402949-10403250
chr19:10402949-10403250	WTC11_Random_Screen_Crop_7421	enh	chr19:10402949-10403250
chr19:10402949-10403250	WTC11_Random_Screen_Crop_7414	enh	chr19:10402949-10403250
chr19:10402949-10403250	WTC11_Random_Screen_Crop_7416	enh	chr19:10402949-10403250
chr19:10402949-10403250	WTC11_Random_Screen_Crop_7422	enh	chr19:10402949-10403250
chr19:10402949-10403250	WTC11_Random_Screen_Crop_7425	enh	chr19:10402949-10403250
chr19:10402949-10403250	WTC11_Random_Screen_Crop_7428	enh	chr19:10402949-10403250
chr19:10402949-10403250	WTC11_Random_Screen_Crop_7426	enh	chr19:10402949-10403250
chr19:10402949-10403250	WTC11_Random_Screen_Crop_7418	enh	chr19:10402949-10403250
chr19:10402949-10403250	WTC11_Random_Screen_Crop_7423	enh	chr19:10402949-10403250
chr19:10402949-10403250	WTC11_Random_Screen_Crop_7424	enh	chr19:10402949-10403250
chr19:10402949-10403250	WTC11_Random_Screen_Crop_7417	enh	chr19:10402949-10403250
chr19:10402949-10403250	WTC11_Random_Screen_Crop_7419	enh	chr19:10402949-10403250
chr19:10402949-10403250	WTC11_Random_Screen_Crop_7420	enh	chr19:10402949-10403250
chr19:10402949-10403250	WTC11_Random_Screen_Crop_7427	enh	chr19:10402949-10403250
chr19:10445536-10445837	WTC11_Random_Screen_Crop_7429	enh	chr19:10445536-10445837
chr19:10445536-10445837	WTC11_Random_Screen_Crop_7433	enh	chr19:10445536-10445837
chr19:10445536-10445837	WTC11_Random_Screen_Crop_7436	enh	chr19:10445536-10445837
chr19:10445536-10445837	WTC11_Random_Screen_Crop_7439	enh	chr19:10445536-10445837
chr19:10445536-10445837	WTC11_Random_Screen_Crop_7442	enh	chr19:10445536-10445837
chr19:10445536-10445837	WTC11_Random_Screen_Crop_7438	enh	chr19:10445536-10445837
chr19:10445536-10445837	WTC11_Random_Screen_Crop_7440	enh	chr19:10445536-10445837
chr19:10445536-10445837	WTC11_Random_Screen_Crop_7437	enh	chr19:10445536-10445837
chr19:10445536-10445837	WTC11_Random_Screen_Crop_7430	enh	chr19:10445536-10445837
chr19:10445536-10445837	WTC11_Random_Screen_Crop_7432	enh	chr19:10445536-10445837
chr19:10445536-10445837	WTC11_Random_Screen_Crop_7443	enh	chr19:10445536-10445837
chr19:10445536-10445837	WTC11_Random_Screen_Crop_7435	enh	chr19:10445536-10445837
chr19:10445536-10445837	WTC11_Random_Screen_Crop_7431	enh	chr19:10445536-10445837
chr19:10445536-10445837	WTC11_Random_Screen_Crop_7441	enh	chr19:10445536-10445837
chr19:10445536-10445837	WTC11_Random_Screen_Crop_7434	enh	chr19:10445536-10445837
chr19:10446355-10446656	WTC11_Random_Screen_Crop_7445	enh	chr19:10446355-10446656
chr19:10446355-10446656	WTC11_Random_Screen_Crop_7458	enh	chr19:10446355-10446656
chr19:10446355-10446656	WTC11_Random_Screen_Crop_7449	enh	chr19:10446355-10446656
chr19:10446355-10446656	WTC11_Random_Screen_Crop_7450	enh	chr19:10446355-10446656
chr19:10446355-10446656	WTC11_Random_Screen_Crop_7452	enh	chr19:10446355-10446656
chr19:10446355-10446656	WTC11_Random_Screen_Crop_7444	enh	chr19:10446355-10446656
chr19:10446355-10446656	WTC11_Random_Screen_Crop_7448	enh	chr19:10446355-10446656
chr19:10446355-10446656	WTC11_Random_Screen_Crop_7456	enh	chr19:10446355-10446656
chr19:10446355-10446656	WTC11_Random_Screen_Crop_7457	enh	chr19:10446355-10446656
chr19:10446355-10446656	WTC11_Random_Screen_Crop_7447	enh	chr19:10446355-10446656
chr19:10446355-10446656	WTC11_Random_Screen_Crop_7451	enh	chr19:10446355-10446656
chr19:10446355-10446656	WTC11_Random_Screen_Crop_7446	enh	chr19:10446355-10446656
