grna_target	grna_id	gRNA_type	old_name
chr2:86789936-86790237	K562_Random_Screen_Crop_2202	enh	chr2:86789936-86790237
chr2:86789936-86790237	K562_Random_Screen_Crop_2212	enh	chr2:86789936-86790237
chr2:86789936-86790237	K562_Random_Screen_Crop_2213	enh	chr2:86789936-86790237
chr2:86789936-86790237	K562_Random_Screen_Crop_2210	enh	chr2:86789936-86790237
chr2:86831136-86831437	K562_Random_Screen_Crop_2222	enh	chr2:86831136-86831437
chr2:86831136-86831437	K562_Random_Screen_Crop_2216	enh	chr2:86831136-86831437
chr2:86831136-86831437	K562_Random_Screen_Crop_2217	enh	chr2:86831136-86831437
chr2:86831136-86831437	K562_Random_Screen_Crop_2218	enh	chr2:86831136-86831437
chr2:86831136-86831437	K562_Random_Screen_Crop_2219	enh	chr2:86831136-86831437
chr2:86831136-86831437	K562_Random_Screen_Crop_2220	enh	chr2:86831136-86831437
chr2:86831136-86831437	K562_Random_Screen_Crop_2221	enh	chr2:86831136-86831437
chr2:86831136-86831437	K562_Random_Screen_Crop_2223	enh	chr2:86831136-86831437
chr2:86831136-86831437	K562_Random_Screen_Crop_2228	enh	chr2:86831136-86831437
chr2:86831136-86831437	K562_Random_Screen_Crop_2215	enh	chr2:86831136-86831437
chr2:86831136-86831437	K562_Random_Screen_Crop_2225	enh	chr2:86831136-86831437
chr2:86831136-86831437	K562_Random_Screen_Crop_2226	enh	chr2:86831136-86831437
chr2:86831136-86831437	K562_Random_Screen_Crop_2227	enh	chr2:86831136-86831437
chr2:86831136-86831437	K562_Random_Screen_Crop_2224	enh	chr2:86831136-86831437
chr2:86831136-86831437	K562_Random_Screen_Crop_2214	enh	chr2:86831136-86831437
chr2:86848604-86849049	K562_Random_Screen_Crop_2230	enh	chr2:86848604-86848905
chr2:86848604-86849049	K562_Random_Screen_Crop_2231	enh	chr2:86848604-86848905
chr2:86848604-86849049	K562_Random_Screen_Crop_2232	enh	chr2:86848604-86848905
chr2:86848604-86849049	K562_Random_Screen_Crop_2229	enh	chr2:86848604-86848905
chr2:86848604-86849049	K562_Random_Screen_Crop_2233	enh	chr2:86848604-86848905
chr2:86848604-86849049	K562_Random_Screen_Crop_2235	enh	chr2:86848748-86849049
chr2:86848604-86849049	K562_Random_Screen_Crop_2236	enh	chr2:86848748-86849049
chr2:86848604-86849049	K562_Random_Screen_Crop_2234	enh	chr2:86848748-86849049
chr2:86848604-86849049	K562_Random_Screen_Crop_2237	enh	chr2:86848748-86849049
chr2:87062076-87062377	K562_Random_Screen_Crop_2244	enh	chr2:87062076-87062377
chr2:87062076-87062377	K562_Random_Screen_Crop_2245	enh	chr2:87062076-87062377
chr2:87062076-87062377	K562_Random_Screen_Crop_2246	enh	chr2:87062076-87062377
chr2:87062076-87062377	K562_Random_Screen_Crop_2238	enh	chr2:87062076-87062377
chr2:87062076-87062377	K562_Random_Screen_Crop_2239	enh	chr2:87062076-87062377
chr2:87062076-87062377	K562_Random_Screen_Crop_2240	enh	chr2:87062076-87062377
chr2:87062076-87062377	K562_Random_Screen_Crop_2241	enh	chr2:87062076-87062377
chr2:87062076-87062377	K562_Random_Screen_Crop_2242	enh	chr2:87062076-87062377
chr2:87062076-87062377	K562_Random_Screen_Crop_2243	enh	chr2:87062076-87062377
chr2:87064432-87064733	K562_Random_Screen_Crop_2252	enh	chr2:87064432-87064733
chr2:87064432-87064733	K562_Random_Screen_Crop_2248	enh	chr2:87064432-87064733
chr2:87064432-87064733	K562_Random_Screen_Crop_2249	enh	chr2:87064432-87064733
chr2:87064432-87064733	K562_Random_Screen_Crop_2250	enh	chr2:87064432-87064733
chr2:87064432-87064733	K562_Random_Screen_Crop_2247	enh	chr2:87064432-87064733
chr2:87064432-87064733	K562_Random_Screen_Crop_2251	enh	chr2:87064432-87064733
chr2:87302200-87302501	K562_Random_Screen_Crop_2257	enh	chr2:87302200-87302501
chr2:87302200-87302501	K562_Random_Screen_Crop_2253	enh	chr2:87302200-87302501
chr2:87302200-87302501	K562_Random_Screen_Crop_2256	enh	chr2:87302200-87302501
chr2:87302200-87302501	K562_Random_Screen_Crop_2254	enh	chr2:87302200-87302501
chr2:87302200-87302501	K562_Random_Screen_Crop_2255	enh	chr2:87302200-87302501
chr20:18569293-18569594	K562_Random_Screen_Crop_12891	enh	chr20:18569293-18569594
chr20:18569293-18569594	K562_Random_Screen_Crop_12882	enh	chr20:18569293-18569594
chr20:18569293-18569594	K562_Random_Screen_Crop_12881	enh	chr20:18569293-18569594
chr20:18569293-18569594	K562_Random_Screen_Crop_12883	enh	chr20:18569293-18569594
chr20:18569293-18569594	K562_Random_Screen_Crop_12879	enh	chr20:18569293-18569594
chr20:18569293-18569594	K562_Random_Screen_Crop_12880	enh	chr20:18569293-18569594
chr20:18569293-18569594	K562_Random_Screen_Crop_12890	enh	chr20:18569293-18569594
chr20:18569293-18569594	K562_Random_Screen_Crop_12877	enh	chr20:18569293-18569594
chr20:18569293-18569594	K562_Random_Screen_Crop_12878	enh	chr20:18569293-18569594
chr20:18569293-18569594	K562_Random_Screen_Crop_12884	enh	chr20:18569293-18569594
chr20:18569293-18569594	K562_Random_Screen_Crop_12885	enh	chr20:18569293-18569594
chr20:18569293-18569594	K562_Random_Screen_Crop_12886	enh	chr20:18569293-18569594
chr20:18569293-18569594	K562_Random_Screen_Crop_12887	enh	chr20:18569293-18569594
chr20:18569293-18569594	K562_Random_Screen_Crop_12888	enh	chr20:18569293-18569594
chr20:18569293-18569594	K562_Random_Screen_Crop_12889	enh	chr20:18569293-18569594
chr20:18605612-18605913	K562_Random_Screen_Crop_12895	enh	chr20:18605612-18605913
chr20:18605612-18605913	K562_Random_Screen_Crop_12896	enh	chr20:18605612-18605913
chr20:18605612-18605913	K562_Random_Screen_Crop_12906	enh	chr20:18605612-18605913
chr20:18605612-18605913	K562_Random_Screen_Crop_12894	enh	chr20:18605612-18605913
chr20:18605612-18605913	K562_Random_Screen_Crop_12904	enh	chr20:18605612-18605913
chr20:18605612-18605913	K562_Random_Screen_Crop_12905	enh	chr20:18605612-18605913
chr20:18605612-18605913	K562_Random_Screen_Crop_12892	enh	chr20:18605612-18605913
chr20:18605612-18605913	K562_Random_Screen_Crop_12893	enh	chr20:18605612-18605913
chr20:18605612-18605913	K562_Random_Screen_Crop_12898	enh	chr20:18605612-18605913
chr20:18605612-18605913	K562_Random_Screen_Crop_12899	enh	chr20:18605612-18605913
chr20:18605612-18605913	K562_Random_Screen_Crop_12900	enh	chr20:18605612-18605913
chr20:18605612-18605913	K562_Random_Screen_Crop_12897	enh	chr20:18605612-18605913
chr20:18605612-18605913	K562_Random_Screen_Crop_12902	enh	chr20:18605612-18605913
chr20:18605612-18605913	K562_Random_Screen_Crop_12903	enh	chr20:18605612-18605913
chr20:18605612-18605913	K562_Random_Screen_Crop_12901	enh	chr20:18605612-18605913
chr20:18609031-18609332	K562_Random_Screen_Crop_12921	enh	chr20:18609031-18609332
chr20:18609031-18609332	K562_Random_Screen_Crop_12907	enh	chr20:18609031-18609332
chr20:18609031-18609332	K562_Random_Screen_Crop_12908	enh	chr20:18609031-18609332
chr20:18609031-18609332	K562_Random_Screen_Crop_12914	enh	chr20:18609031-18609332
chr20:18609031-18609332	K562_Random_Screen_Crop_12915	enh	chr20:18609031-18609332
chr20:18609031-18609332	K562_Random_Screen_Crop_12916	enh	chr20:18609031-18609332
chr20:18609031-18609332	K562_Random_Screen_Crop_12917	enh	chr20:18609031-18609332
chr20:18609031-18609332	K562_Random_Screen_Crop_12918	enh	chr20:18609031-18609332
chr20:18609031-18609332	K562_Random_Screen_Crop_12919	enh	chr20:18609031-18609332
chr20:18609031-18609332	K562_Random_Screen_Crop_12920	enh	chr20:18609031-18609332
chr20:18609031-18609332	K562_Random_Screen_Crop_12912	enh	chr20:18609031-18609332
chr20:18609031-18609332	K562_Random_Screen_Crop_12909	enh	chr20:18609031-18609332
chr20:18609031-18609332	K562_Random_Screen_Crop_12910	enh	chr20:18609031-18609332
chr20:18609031-18609332	K562_Random_Screen_Crop_12911	enh	chr20:18609031-18609332
chr20:18609031-18609332	K562_Random_Screen_Crop_12913	enh	chr20:18609031-18609332
chr20:18612883-18613184	K562_Random_Screen_Crop_12923	enh	chr20:18612883-18613184
chr20:18612883-18613184	K562_Random_Screen_Crop_12929	enh	chr20:18612883-18613184
chr20:18612883-18613184	K562_Random_Screen_Crop_12930	enh	chr20:18612883-18613184
chr20:18612883-18613184	K562_Random_Screen_Crop_12931	enh	chr20:18612883-18613184
chr20:18612883-18613184	K562_Random_Screen_Crop_12932	enh	chr20:18612883-18613184
chr20:18612883-18613184	K562_Random_Screen_Crop_12933	enh	chr20:18612883-18613184
chr20:18612883-18613184	K562_Random_Screen_Crop_12934	enh	chr20:18612883-18613184
chr20:18612883-18613184	K562_Random_Screen_Crop_12922	enh	chr20:18612883-18613184
chr20:18612883-18613184	K562_Random_Screen_Crop_12936	enh	chr20:18612883-18613184
chr20:18612883-18613184	K562_Random_Screen_Crop_12924	enh	chr20:18612883-18613184
chr20:18612883-18613184	K562_Random_Screen_Crop_12925	enh	chr20:18612883-18613184
chr20:18612883-18613184	K562_Random_Screen_Crop_12926	enh	chr20:18612883-18613184
chr20:18612883-18613184	K562_Random_Screen_Crop_12927	enh	chr20:18612883-18613184
chr20:18612883-18613184	K562_Random_Screen_Crop_12928	enh	chr20:18612883-18613184
chr20:18612883-18613184	K562_Random_Screen_Crop_12935	enh	chr20:18612883-18613184
chr20:18718774-18719075	K562_Random_Screen_Crop_12944	enh	chr20:18718774-18719075
chr20:18718774-18719075	K562_Random_Screen_Crop_12945	enh	chr20:18718774-18719075
chr20:18718774-18719075	K562_Random_Screen_Crop_12947	enh	chr20:18718774-18719075
chr20:18718774-18719075	K562_Random_Screen_Crop_12948	enh	chr20:18718774-18719075
chr20:18718774-18719075	K562_Random_Screen_Crop_12949	enh	chr20:18718774-18719075
chr20:18718774-18719075	K562_Random_Screen_Crop_12946	enh	chr20:18718774-18719075
chr20:18718774-18719075	K562_Random_Screen_Crop_12940	enh	chr20:18718774-18719075
chr20:18718774-18719075	K562_Random_Screen_Crop_12937	enh	chr20:18718774-18719075
chr20:18718774-18719075	K562_Random_Screen_Crop_12938	enh	chr20:18718774-18719075
chr20:18718774-18719075	K562_Random_Screen_Crop_12939	enh	chr20:18718774-18719075
chr20:18718774-18719075	K562_Random_Screen_Crop_12941	enh	chr20:18718774-18719075
chr20:18718774-18719075	K562_Random_Screen_Crop_12942	enh	chr20:18718774-18719075
chr20:18718774-18719075	K562_Random_Screen_Crop_12943	enh	chr20:18718774-18719075
chr20:18718774-18719075	K562_Random_Screen_Crop_12950	enh	chr20:18718774-18719075
chr20:18718774-18719075	K562_Random_Screen_Crop_12951	enh	chr20:18718774-18719075
chr20:18719532-18719833	K562_Random_Screen_Crop_12960	enh	chr20:18719532-18719833
chr20:18719532-18719833	K562_Random_Screen_Crop_12954	enh	chr20:18719532-18719833
chr20:18719532-18719833	K562_Random_Screen_Crop_12957	enh	chr20:18719532-18719833
chr20:18719532-18719833	K562_Random_Screen_Crop_12958	enh	chr20:18719532-18719833
chr20:18719532-18719833	K562_Random_Screen_Crop_12955	enh	chr20:18719532-18719833
chr20:18719532-18719833	K562_Random_Screen_Crop_12956	enh	chr20:18719532-18719833
chr20:18719532-18719833	K562_Random_Screen_Crop_12962	enh	chr20:18719532-18719833
chr20:18719532-18719833	K562_Random_Screen_Crop_12963	enh	chr20:18719532-18719833
chr20:18719532-18719833	K562_Random_Screen_Crop_12959	enh	chr20:18719532-18719833
chr20:18719532-18719833	K562_Random_Screen_Crop_12961	enh	chr20:18719532-18719833
chr20:18719532-18719833	K562_Random_Screen_Crop_12966	enh	chr20:18719532-18719833
chr20:18719532-18719833	K562_Random_Screen_Crop_12953	enh	chr20:18719532-18719833
chr20:18719532-18719833	K562_Random_Screen_Crop_12964	enh	chr20:18719532-18719833
chr20:18719532-18719833	K562_Random_Screen_Crop_12965	enh	chr20:18719532-18719833
chr20:18719532-18719833	K562_Random_Screen_Crop_12952	enh	chr20:18719532-18719833
chr20:18720523-18720824	K562_Random_Screen_Crop_12968	enh	chr20:18720523-18720824
chr20:18720523-18720824	K562_Random_Screen_Crop_12972	enh	chr20:18720523-18720824
chr20:18720523-18720824	K562_Random_Screen_Crop_12969	enh	chr20:18720523-18720824
chr20:18720523-18720824	K562_Random_Screen_Crop_12970	enh	chr20:18720523-18720824
chr20:18720523-18720824	K562_Random_Screen_Crop_12971	enh	chr20:18720523-18720824
chr20:18720523-18720824	K562_Random_Screen_Crop_12976	enh	chr20:18720523-18720824
chr20:18720523-18720824	K562_Random_Screen_Crop_12973	enh	chr20:18720523-18720824
chr20:18720523-18720824	K562_Random_Screen_Crop_12974	enh	chr20:18720523-18720824
chr20:18720523-18720824	K562_Random_Screen_Crop_12975	enh	chr20:18720523-18720824
chr20:18720523-18720824	K562_Random_Screen_Crop_12967	enh	chr20:18720523-18720824
chr20:18720523-18720824	K562_Random_Screen_Crop_12981	enh	chr20:18720523-18720824
chr20:18720523-18720824	K562_Random_Screen_Crop_12977	enh	chr20:18720523-18720824
chr20:18720523-18720824	K562_Random_Screen_Crop_12978	enh	chr20:18720523-18720824
chr20:18720523-18720824	K562_Random_Screen_Crop_12979	enh	chr20:18720523-18720824
chr20:18720523-18720824	K562_Random_Screen_Crop_12980	enh	chr20:18720523-18720824
chr20:18811246-18811547	K562_Random_Screen_Crop_12983	enh	chr20:18811246-18811547
chr20:18811246-18811547	K562_Random_Screen_Crop_12986	enh	chr20:18811246-18811547
chr20:18811246-18811547	K562_Random_Screen_Crop_12987	enh	chr20:18811246-18811547
chr20:18811246-18811547	K562_Random_Screen_Crop_12988	enh	chr20:18811246-18811547
chr20:18811246-18811547	K562_Random_Screen_Crop_12989	enh	chr20:18811246-18811547
chr20:18811246-18811547	K562_Random_Screen_Crop_12996	enh	chr20:18811246-18811547
chr20:18811246-18811547	K562_Random_Screen_Crop_12990	enh	chr20:18811246-18811547
chr20:18811246-18811547	K562_Random_Screen_Crop_12991	enh	chr20:18811246-18811547
chr20:18811246-18811547	K562_Random_Screen_Crop_12982	enh	chr20:18811246-18811547
chr20:18811246-18811547	K562_Random_Screen_Crop_12995	enh	chr20:18811246-18811547
chr20:18811246-18811547	K562_Random_Screen_Crop_12992	enh	chr20:18811246-18811547
chr20:18811246-18811547	K562_Random_Screen_Crop_12984	enh	chr20:18811246-18811547
chr20:18811246-18811547	K562_Random_Screen_Crop_12985	enh	chr20:18811246-18811547
chr20:18811246-18811547	K562_Random_Screen_Crop_12993	enh	chr20:18811246-18811547
chr20:18811246-18811547	K562_Random_Screen_Crop_12994	enh	chr20:18811246-18811547
chr20:18964914-18965215	K562_Random_Screen_Crop_13002	enh	chr20:18964914-18965215
chr20:18964914-18965215	K562_Random_Screen_Crop_13011	enh	chr20:18964914-18965215
chr20:18964914-18965215	K562_Random_Screen_Crop_13000	enh	chr20:18964914-18965215
chr20:18964914-18965215	K562_Random_Screen_Crop_13001	enh	chr20:18964914-18965215
chr20:18964914-18965215	K562_Random_Screen_Crop_13003	enh	chr20:18964914-18965215
chr20:18964914-18965215	K562_Random_Screen_Crop_13004	enh	chr20:18964914-18965215
chr20:18964914-18965215	K562_Random_Screen_Crop_13005	enh	chr20:18964914-18965215
chr20:18964914-18965215	K562_Random_Screen_Crop_13010	enh	chr20:18964914-18965215
chr20:18964914-18965215	K562_Random_Screen_Crop_12997	enh	chr20:18964914-18965215
chr20:18964914-18965215	K562_Random_Screen_Crop_12998	enh	chr20:18964914-18965215
chr20:18964914-18965215	K562_Random_Screen_Crop_12999	enh	chr20:18964914-18965215
chr20:18964914-18965215	K562_Random_Screen_Crop_13009	enh	chr20:18964914-18965215
chr20:18964914-18965215	K562_Random_Screen_Crop_13006	enh	chr20:18964914-18965215
chr20:18964914-18965215	K562_Random_Screen_Crop_13007	enh	chr20:18964914-18965215
chr20:18964914-18965215	K562_Random_Screen_Crop_13008	enh	chr20:18964914-18965215
chr20:19054253-19054554	K562_Random_Screen_Crop_13026	enh	chr20:19054253-19054554
chr20:19054253-19054554	K562_Random_Screen_Crop_13015	enh	chr20:19054253-19054554
chr20:19054253-19054554	K562_Random_Screen_Crop_13016	enh	chr20:19054253-19054554
chr20:19054253-19054554	K562_Random_Screen_Crop_13017	enh	chr20:19054253-19054554
chr20:19054253-19054554	K562_Random_Screen_Crop_13018	enh	chr20:19054253-19054554
chr20:19054253-19054554	K562_Random_Screen_Crop_13024	enh	chr20:19054253-19054554
chr20:19054253-19054554	K562_Random_Screen_Crop_13025	enh	chr20:19054253-19054554
chr20:19054253-19054554	K562_Random_Screen_Crop_13012	enh	chr20:19054253-19054554
chr20:19054253-19054554	K562_Random_Screen_Crop_13013	enh	chr20:19054253-19054554
chr20:19054253-19054554	K562_Random_Screen_Crop_13014	enh	chr20:19054253-19054554
chr20:19054253-19054554	K562_Random_Screen_Crop_13019	enh	chr20:19054253-19054554
chr20:19054253-19054554	K562_Random_Screen_Crop_13020	enh	chr20:19054253-19054554
chr20:19054253-19054554	K562_Random_Screen_Crop_13021	enh	chr20:19054253-19054554
chr20:19054253-19054554	K562_Random_Screen_Crop_13022	enh	chr20:19054253-19054554
chr20:19054253-19054554	K562_Random_Screen_Crop_13023	enh	chr20:19054253-19054554
chr20:19077528-19077829	K562_Random_Screen_Crop_13041	enh	chr20:19077528-19077829
chr20:19077528-19077829	K562_Random_Screen_Crop_13040	enh	chr20:19077528-19077829
chr20:19077528-19077829	K562_Random_Screen_Crop_13028	enh	chr20:19077528-19077829
chr20:19077528-19077829	K562_Random_Screen_Crop_13027	enh	chr20:19077528-19077829
chr20:19077528-19077829	K562_Random_Screen_Crop_13033	enh	chr20:19077528-19077829
chr20:19077528-19077829	K562_Random_Screen_Crop_13034	enh	chr20:19077528-19077829
chr20:19077528-19077829	K562_Random_Screen_Crop_13035	enh	chr20:19077528-19077829
chr20:19077528-19077829	K562_Random_Screen_Crop_13036	enh	chr20:19077528-19077829
chr20:19077528-19077829	K562_Random_Screen_Crop_13037	enh	chr20:19077528-19077829
chr20:19077528-19077829	K562_Random_Screen_Crop_13038	enh	chr20:19077528-19077829
chr20:19077528-19077829	K562_Random_Screen_Crop_13039	enh	chr20:19077528-19077829
chr20:19077528-19077829	K562_Random_Screen_Crop_13031	enh	chr20:19077528-19077829
chr20:19077528-19077829	K562_Random_Screen_Crop_13032	enh	chr20:19077528-19077829
chr20:19077528-19077829	K562_Random_Screen_Crop_13029	enh	chr20:19077528-19077829
chr20:19077528-19077829	K562_Random_Screen_Crop_13030	enh	chr20:19077528-19077829
chr20:19186609-19186910	K562_Random_Screen_Crop_13043	enh	chr20:19186609-19186910
chr20:19186609-19186910	K562_Random_Screen_Crop_13044	enh	chr20:19186609-19186910
chr20:19186609-19186910	K562_Random_Screen_Crop_13049	enh	chr20:19186609-19186910
chr20:19186609-19186910	K562_Random_Screen_Crop_13050	enh	chr20:19186609-19186910
chr20:19186609-19186910	K562_Random_Screen_Crop_13051	enh	chr20:19186609-19186910
chr20:19186609-19186910	K562_Random_Screen_Crop_13052	enh	chr20:19186609-19186910
chr20:19186609-19186910	K562_Random_Screen_Crop_13053	enh	chr20:19186609-19186910
chr20:19186609-19186910	K562_Random_Screen_Crop_13054	enh	chr20:19186609-19186910
chr20:19186609-19186910	K562_Random_Screen_Crop_13055	enh	chr20:19186609-19186910
chr20:19186609-19186910	K562_Random_Screen_Crop_13056	enh	chr20:19186609-19186910
chr20:19186609-19186910	K562_Random_Screen_Crop_13048	enh	chr20:19186609-19186910
chr20:19186609-19186910	K562_Random_Screen_Crop_13045	enh	chr20:19186609-19186910
chr20:19186609-19186910	K562_Random_Screen_Crop_13046	enh	chr20:19186609-19186910
chr20:19186609-19186910	K562_Random_Screen_Crop_13047	enh	chr20:19186609-19186910
chr20:19186609-19186910	K562_Random_Screen_Crop_13042	enh	chr20:19186609-19186910
chr20:19467127-19467428	K562_Random_Screen_Crop_13064	enh	chr20:19467127-19467428
chr20:19467127-19467428	K562_Random_Screen_Crop_13065	enh	chr20:19467127-19467428
chr20:19467127-19467428	K562_Random_Screen_Crop_13066	enh	chr20:19467127-19467428
chr20:19467127-19467428	K562_Random_Screen_Crop_13057	enh	chr20:19467127-19467428
chr20:19467127-19467428	K562_Random_Screen_Crop_13068	enh	chr20:19467127-19467428
chr20:19467127-19467428	K562_Random_Screen_Crop_13058	enh	chr20:19467127-19467428
chr20:19467127-19467428	K562_Random_Screen_Crop_13059	enh	chr20:19467127-19467428
chr20:19467127-19467428	K562_Random_Screen_Crop_13067	enh	chr20:19467127-19467428
chr20:19467127-19467428	K562_Random_Screen_Crop_13061	enh	chr20:19467127-19467428
chr20:19467127-19467428	K562_Random_Screen_Crop_13062	enh	chr20:19467127-19467428
chr20:19467127-19467428	K562_Random_Screen_Crop_13063	enh	chr20:19467127-19467428
chr20:19467127-19467428	K562_Random_Screen_Crop_13060	enh	chr20:19467127-19467428
chr20:19491345-19491646	K562_Random_Screen_Crop_13071	enh	chr20:19491345-19491646
chr20:19491345-19491646	K562_Random_Screen_Crop_13069	enh	chr20:19491345-19491646
chr20:19491345-19491646	K562_Random_Screen_Crop_13070	enh	chr20:19491345-19491646
chr20:19491345-19491646	K562_Random_Screen_Crop_13076	enh	chr20:19491345-19491646
chr20:19491345-19491646	K562_Random_Screen_Crop_13077	enh	chr20:19491345-19491646
chr20:19491345-19491646	K562_Random_Screen_Crop_13078	enh	chr20:19491345-19491646
chr20:19491345-19491646	K562_Random_Screen_Crop_13079	enh	chr20:19491345-19491646
chr20:19491345-19491646	K562_Random_Screen_Crop_13080	enh	chr20:19491345-19491646
chr20:19491345-19491646	K562_Random_Screen_Crop_13081	enh	chr20:19491345-19491646
chr20:19491345-19491646	K562_Random_Screen_Crop_13082	enh	chr20:19491345-19491646
chr20:19491345-19491646	K562_Random_Screen_Crop_13074	enh	chr20:19491345-19491646
chr20:19491345-19491646	K562_Random_Screen_Crop_13075	enh	chr20:19491345-19491646
chr20:19491345-19491646	K562_Random_Screen_Crop_13072	enh	chr20:19491345-19491646
chr20:19491345-19491646	K562_Random_Screen_Crop_13073	enh	chr20:19491345-19491646
chr20:19612091-19612392	K562_Random_Screen_Crop_13084	enh	chr20:19612091-19612392
chr20:19612091-19612392	K562_Random_Screen_Crop_13085	enh	chr20:19612091-19612392
chr20:19612091-19612392	K562_Random_Screen_Crop_13090	enh	chr20:19612091-19612392
chr20:19612091-19612392	K562_Random_Screen_Crop_13091	enh	chr20:19612091-19612392
chr20:19612091-19612392	K562_Random_Screen_Crop_13083	enh	chr20:19612091-19612392
chr20:19612091-19612392	K562_Random_Screen_Crop_13088	enh	chr20:19612091-19612392
chr20:19612091-19612392	K562_Random_Screen_Crop_13089	enh	chr20:19612091-19612392
chr20:19612091-19612392	K562_Random_Screen_Crop_13086	enh	chr20:19612091-19612392
chr20:19612091-19612392	K562_Random_Screen_Crop_13087	enh	chr20:19612091-19612392
chr20:19638843-19639144	K562_Random_Screen_Crop_13093	enh	chr20:19638843-19639144
chr20:19638843-19639144	K562_Random_Screen_Crop_13094	enh	chr20:19638843-19639144
chr20:19638843-19639144	K562_Random_Screen_Crop_13095	enh	chr20:19638843-19639144
chr20:19638843-19639144	K562_Random_Screen_Crop_13106	enh	chr20:19638843-19639144
chr20:19638843-19639144	K562_Random_Screen_Crop_13097	enh	chr20:19638843-19639144
chr20:19638843-19639144	K562_Random_Screen_Crop_13098	enh	chr20:19638843-19639144
chr20:19638843-19639144	K562_Random_Screen_Crop_13104	enh	chr20:19638843-19639144
chr20:19638843-19639144	K562_Random_Screen_Crop_13105	enh	chr20:19638843-19639144
chr20:19638843-19639144	K562_Random_Screen_Crop_13092	enh	chr20:19638843-19639144
chr20:19638843-19639144	K562_Random_Screen_Crop_13101	enh	chr20:19638843-19639144
chr20:19638843-19639144	K562_Random_Screen_Crop_13102	enh	chr20:19638843-19639144
chr20:19638843-19639144	K562_Random_Screen_Crop_13099	enh	chr20:19638843-19639144
chr20:19638843-19639144	K562_Random_Screen_Crop_13096	enh	chr20:19638843-19639144
chr20:19638843-19639144	K562_Random_Screen_Crop_13103	enh	chr20:19638843-19639144
chr20:19638843-19639144	K562_Random_Screen_Crop_13100	enh	chr20:19638843-19639144
chr20:19643075-19643376	K562_Random_Screen_Crop_13108	enh	chr20:19643075-19643376
chr20:19643075-19643376	K562_Random_Screen_Crop_13109	enh	chr20:19643075-19643376
chr20:19643075-19643376	K562_Random_Screen_Crop_13111	enh	chr20:19643075-19643376
chr20:19643075-19643376	K562_Random_Screen_Crop_13112	enh	chr20:19643075-19643376
chr20:19643075-19643376	K562_Random_Screen_Crop_13110	enh	chr20:19643075-19643376
chr20:19643075-19643376	K562_Random_Screen_Crop_13117	enh	chr20:19643075-19643376
chr20:19643075-19643376	K562_Random_Screen_Crop_13118	enh	chr20:19643075-19643376
chr20:19643075-19643376	K562_Random_Screen_Crop_13119	enh	chr20:19643075-19643376
chr20:19643075-19643376	K562_Random_Screen_Crop_13107	enh	chr20:19643075-19643376
chr20:19643075-19643376	K562_Random_Screen_Crop_13121	enh	chr20:19643075-19643376
chr20:19643075-19643376	K562_Random_Screen_Crop_13113	enh	chr20:19643075-19643376
chr20:19643075-19643376	K562_Random_Screen_Crop_13114	enh	chr20:19643075-19643376
chr20:19643075-19643376	K562_Random_Screen_Crop_13115	enh	chr20:19643075-19643376
chr20:19643075-19643376	K562_Random_Screen_Crop_13116	enh	chr20:19643075-19643376
chr20:19643075-19643376	K562_Random_Screen_Crop_13120	enh	chr20:19643075-19643376
chr20:19669040-19669341	K562_Random_Screen_Crop_13136	enh	chr20:19669040-19669341
chr20:19669040-19669341	K562_Random_Screen_Crop_13124	enh	chr20:19669040-19669341
chr20:19669040-19669341	K562_Random_Screen_Crop_13125	enh	chr20:19669040-19669341
chr20:19669040-19669341	K562_Random_Screen_Crop_13131	enh	chr20:19669040-19669341
chr20:19669040-19669341	K562_Random_Screen_Crop_13132	enh	chr20:19669040-19669341
chr20:19669040-19669341	K562_Random_Screen_Crop_13133	enh	chr20:19669040-19669341
chr20:19669040-19669341	K562_Random_Screen_Crop_13126	enh	chr20:19669040-19669341
chr20:19669040-19669341	K562_Random_Screen_Crop_13135	enh	chr20:19669040-19669341
chr20:19669040-19669341	K562_Random_Screen_Crop_13122	enh	chr20:19669040-19669341
chr20:19669040-19669341	K562_Random_Screen_Crop_13123	enh	chr20:19669040-19669341
chr20:19669040-19669341	K562_Random_Screen_Crop_13129	enh	chr20:19669040-19669341
chr20:19669040-19669341	K562_Random_Screen_Crop_13130	enh	chr20:19669040-19669341
chr20:19669040-19669341	K562_Random_Screen_Crop_13127	enh	chr20:19669040-19669341
chr20:19669040-19669341	K562_Random_Screen_Crop_13128	enh	chr20:19669040-19669341
chr20:19669040-19669341	K562_Random_Screen_Crop_13134	enh	chr20:19669040-19669341
chr20:19673286-19673587	K562_Random_Screen_Crop_13138	enh	chr20:19673286-19673587
chr20:19673286-19673587	K562_Random_Screen_Crop_13145	enh	chr20:19673286-19673587
chr20:19673286-19673587	K562_Random_Screen_Crop_13146	enh	chr20:19673286-19673587
chr20:19673286-19673587	K562_Random_Screen_Crop_13147	enh	chr20:19673286-19673587
chr20:19673286-19673587	K562_Random_Screen_Crop_13139	enh	chr20:19673286-19673587
chr20:19673286-19673587	K562_Random_Screen_Crop_13148	enh	chr20:19673286-19673587
chr20:19673286-19673587	K562_Random_Screen_Crop_13149	enh	chr20:19673286-19673587
chr20:19673286-19673587	K562_Random_Screen_Crop_13137	enh	chr20:19673286-19673587
chr20:19673286-19673587	K562_Random_Screen_Crop_13142	enh	chr20:19673286-19673587
